OBJECTID,WELL_UWI,WELL_NAME,WELL_NAME_,WELL_NAM_1,ASSET_AREA,SUB_PROD_A,WELL_NAM_2,Longitude,Latitude
4871,MINA00529V1,"7E-63","7E-63",M0529,MINAS,SLS,MINA00529V1 7E-63 M0529,775116.755100,81969.352660
4872,MINA00530V1,"7D-18","7D-18",M0530,MINAS,SLS,MINA00530V1 7D-18 M0530,773673.386500,83489.450970
4873,MINA00531V1,"5E-33","5E-33",M0531,MINAS,SLS,MINA00531V1 5E-33 M0531,771397.008600,88053.616130
4874,MINA00532V1,7C-15,7C-15,M0532,MINAS,SLS,MINA00532V1 7C-15 M0532,769573.691000,83557.300530
4875,MINA00533V1,4B-12,4B-12,M0533,MINAS,SLS,MINA00533V1 4B-12 M0533,761042.149600,91289.111820
4876,MINA00534V1,"9D-44","9D-44",M0534,MINAS,SLS,MINA00534V1 9D-44 M0534,775135.085400,77490.297340
4877,MINA00535V1,"6D-73","6D-73",M0535,MINAS,SLS,MINA00535V1 6D-73 M0535,770609.159800,84227.949990
4878,MINA01151V1,4D-25-NO1,4D-25NO1,M1151,MINAS,SLS,MINA01151V1 4D-25-NO1 M1151,767923.452200,91136.842640
4879,MINA01152D1,3D-64A2,3D-64A,M1152,MINAS,SLS,MINA01152D1 3D-64A2 M1152,766324.953700,92694.750800
4880,MINA01153V1,4D-15-SI2,4D-15SI2,M1153,MINAS,SLS,MINA01153V1 4D-15-SI2 M1153,768220.601800,91374.972330
4881,MINA01154D1,5B-59,5B-59,M1154,MINAS,SLS,MINA01154D1 5B-59 M1154,764703.575900,87836.335790
4882,MINA01155D1,4B-72,4B-72,M1155,MINAS,SLS,MINA01155D1 4B-72 M1155,761475.489300,89745.953490
4883,MINA01156V1,3D-99-SI2,3D-99SI2,M1156,MINAS,SLS,MINA01156V1 3D-99-SI2 M1156,768009.972000,91696.522040
4884,MINA01157V1,4D-26-NO2,4D-26NO2,M1157,MINAS,SLS,MINA01157V1 4D-26-NO2 M1157,768116.921900,90925.902860
4885,MINA01158D1,4B-97,4B-97,M1158,MINAS,SLS,MINA01158D1 4B-97 M1158,762437.208400,88791.564490
4886,MINA01159V1,5B-49,5B-49,M1159,MINAS,SLS,MINA01159V1 5B-49 M1159,764703.556000,87843.295780
4887,MINA01160H1,6E-66A,6E-66A,M1160,MINAS,SLS,MINA01160H1 6E-66A M1160,774665.305400,84604.899940
4888,MINA01161D1,3D-99-NP1,3D-99NP1,M1161,MINAS,SLS,MINA01161D1 3D-99-NP1 M1161,768008.892000,91710.522020
4889,MINA01162V1,4D-26-SO2,4D-26SO2,M1162,MINAS,SLS,MINA01162V1 4D-26-SO2 M1162,768329.481700,91032.642730
4890,MINA01163D1,4B-96,4B-96,M1163,MINAS,SLS,MINA01163D1 4B-96 M1163,762151.628700,88951.164420
4891,MINA01164D1,5B-22,5B-22,M1164,MINAS,SLS,MINA01164D1 5B-22 M1164,762437.278300,88784.594510
4892,MINA01165D1,5B-11,5B-11,M1165,MINAS,SLS,MINA01165D1 5B-11 M1165,762146.868600,88946.394370
4893,MINA01166V1,4D-26-SO1,4D-26SO1,M1166,MINAS,SLS,MINA01166V1 4D-26-SO1 M1166,768511.461500,90973.702780
4894,MINA01167H1,1D-43A,1D-43A,M1167,MINAS,SLS,MINA01167H1 1D-43A M1167,762807.617200,98223.014840
4895,MINA01168D1,4D-17-NP1,4D-17NP1,M1168,MINAS,SLS,MINA01168D1 4D-17-NP1 M1168,768573.191400,91396.642350
4896,MINA01169D1,5B-35A,5B-35A,M1169,MINAS,SLS,MINA01169D1 5B-35A M1169,763482.347300,88050.139480
4897,MINA01170D1,4C-61,4C-61,M1170,MINAS,SLS,MINA01170D1 4C-61 M1170,763958.066500,90140.663290
4898,MINA01171V1,4D-15-NO1,4D-15NO1,M1171,MINAS,SLS,MINA01171V1 4D-15-NO1 M1171,767981.492000,91438.712270
4899,MINA01172D1,5B-45,5B-45,M1172,MINAS,SLS,MINA01172D1 5B-45 M1172,763489.317300,88050.125400
4900,MINA01173D1,4C-51,4C-51,M1173,MINAS,SLS,MINA01173D1 4C-51 M1173,763954.006600,90134.643330
4901,MINA01174V1,4D-16-SI1,4D-16SI1,M1174,MINAS,SLS,MINA01174V1 4D-16-SI1 M1174,768562.591400,91387.292350
4902,MINA01175V1,4D-14-NO1,4D-14NO1,M1175,MINAS,SLS,MINA01175V1 4D-14-NO1 M1175,767713.462400,91447.412270
4903,MINA01176D1,4D-25-NP1,4D-25NP1,M1176,MINAS,SLS,MINA01176D1 4D-25-NP1 M1176,767853.612200,91357.542430
4904,MINA01177D1,5B-46,5B-46,M1177,MINAS,SLS,MINA01177D1 5B-46 M1177,763496.517300,88050.025430
4905,MINA01178D1,3C-19,3C-19,M1178,MINAS,SLS,MINA01178D1 3C-19 M1178,765052.315000,94261.789090
4906,MINA01179V1,4D-15-SO2,4D-15SO2,M1179,MINAS,SLS,MINA01179V1 4D-15-SO2 M1179,768351.461700,91304.382470
4907,MINA01180V1,4D-14-SI2,4D-14SI2,M1180,MINAS,SLS,MINA01180V1 4D-14-SI2 M1180,767843.822200,91367.902350
4908,MINA01181V1,4D-15-SO1,4D-15SO1,M1181,MINAS,SLS,MINA01181V1 4D-15-SO1 M1181,768106.481900,91279.602440
4909,MINA01182D1,"2D-85","2D-85",M1182,MINAS,SLS,MINA01182D1 2D-85 M1182,765052.404900,94268.869140
4910,MINA01183D1,5B-43,5B-43,M1183,MINAS,SLS,MINA01183D1 5B-43 M1183,762956.728000,87680.615740
4911,MINA01184D1,4D-15-NP1,4D-15NP1,M1184,MINAS,SLS,MINA01184D1 4D-15-NP1 M1184,767838.952200,91372.972300
4912,MINA01185D1,"2D-84","2D-84",M1185,MINAS,SLS,MINA01185D1 2D-84 M1185,765052.285000,94275.299090
4913,MINA01186D1,5B-34,5B-34,M1186,MINAS,SLS,MINA01186D1 5B-34 M1186,762961.857900,87684.285760
4914,MINA01187V1,3D-99-SO1,3D-99SO1,M1187,MINAS,SLS,MINA01187V1 3D-99-SO1 M1187,768040.281900,91891.671780
4915,MINA01188D1,4D-14-NP1,4D-14NP1,M1188,MINAS,SLS,MINA01188D1 4D-14-NP1 M1188,767834.322100,91377.902340
4916,MINA01189V1,4B-56,4B-56,M1189,MINAS,SLS,MINA01189V1 4B-56 M1189,762312.068400,90119.853190
4917,MINA01190D1,"8D-11","8D-11",M1190,MINAS,SLS,MINA01190D1 8D-11 M1190,772533.298000,80740.003770
4918,MINA01191D1,4B-46,4B-46,M1191,MINAS,SLS,MINA01191D1 4B-46 M1191,762305.998300,90119.023110
4919,MINA01192D1,"8D-32","8D-32",M1192,MINAS,SLS,MINA01192D1 8D-32 M1192,773090.217400,80228.584350
4920,MINA01193D1,5B-97,5B-97,M1193,MINAS,SLS,MINA01193D1 5B-97 M1193,764486.496400,86322.597280
4921,MINA01856D1,8D-58E2,8D-58E2,M1856,MINAS,SLS,MINA01856D1 8D-58E2 M1856,775403.814900,79784.829510
4922,MINA01857D1,"2D-67","2D-67",M1857,MINAS,SLS,MINA01857D1 2D-67 M1857,766042.433900,94753.882330
4923,MINA01858D1,3C-18N,3C-18N,M1858,MINAS,SLS,MINA01858D1 3C-18N M1858,764540.095600,94283.702620
4924,MINA01859D1,"6E-70","6E-70",M1859,MINAS,SLS,MINA01859D1 6E-70 M1859,773014.517100,84671.853970
4925,MINA01860D1,"8D-40","8D-40",M1860,MINAS,SLS,MINA01860D1 8D-40 M1860,772268.768300,80182.778890
4926,MINA01861D1,9E-45N,9E-45N,M1861,MINAS,SLS,MINA01861D1 9E-45N M1861,778221.101100,77732.360050
4927,MINA01862V1,7D-77E,7D-77E,M1862,MINAS,SLS,MINA01862V1 7D-77E M1862,773515.657800,81716.619230
4928,MINA01863D1,"1D-66","1D-66",M1863,MINAS,SLS,MINA01863D1 1D-66 M1863,764236.365600,97595.668980
4929,MINA01864D1,6F-92,6F-92,M1864,MINAS,SLS,MINA01864D1 6F-92 M1864,776413.803500,83755.795230
4930,MINA01865D1,"2E-79","2E-79",M1865,MINAS,SLS,MINA01865D1 2E-79 M1865,770012.299500,94715.662710
4931,MINA01866D1,3C-99N,3C-99N,M1866,MINAS,SLS,MINA01866D1 3C-99N M1866,764631.715700,91629.625550
4932,MINA01867D1,9C-99N,9C-99N,M1867,MINAS,SLS,MINA01867D1 9C-99N M1867,774078.716700,76312.743210
4933,MINA01868D1,9D-75E,9D-75E,M1868,MINAS,SLS,MINA01868D1 9D-75E M1868,776180.934300,76774.352860
4934,MINA01869D1,5C-84E,5C-84E,M1869,MINAS,SLS,MINA01869D1 5C-84E M1869,766544.014100,86428.861530
4935,MINA01870D1,6B-29,6B-29,M1870,MINAS,SLS,MINA01870D1 6B-29 M1870,766436.434200,85961.882070
4936,MINA01871D1,3B-67E,3B-67E,M1871,MINAS,SLS,MINA01871D1 3B-67E M1871,761317.049300,92544.764340
4937,MINA01872D1,3B-57,3B-57,M1872,MINAS,SLS,MINA01872D1 3B-57 M1872,761307.529300,92547.664300
4938,MINA01873D1,7E-78E,7E-78E,M1873,MINAS,SLS,MINA01873D1 7E-78E M1873,776718.753300,81888.907320
4939,MINA01874D1,4D-41N,4D-41N,M1874,MINAS,SLS,MINA01874D1 4D-41N M1874,766795.003400,90377.077110
4940,MINA01875D1,4D-52N,4D-52N,M1875,MINAS,SLS,MINA01875D1 4D-52N M1875,766788.883500,90372.757110
4941,MINA01876D1,5C-56N,5C-56N,M1876,MINAS,SLS,MINA01876D1 5C-56N M1876,767105.083300,87813.650070
4942,MINA01877D1,3A-57,3A-57,M1877,MINAS,SLS,MINA01877D1 3A-57 M1877,758371.402500,92824.253690
4943,MINA01878D1,3A-92,3A-92,M1878,MINAS,SLS,MINA01878D1 3A-92 M1878,758080.403000,91240.025400
4944,MINA01879D1,3C-74,3C-74,M1879,MINAS,SLS,MINA01879D1 3C-74 M1879,763390.027000,92348.664650
4945,MINA01880D1,6D-54N,6D-54N,M1880,MINAS,SLS,MINA01880D1 6D-54N M1880,770959.679400,85249.363170
4946,MINA01881D1,4B-94A,4B-94A,M1881,MINAS,SLS,MINA01881D1 4B-94A M1881,761548.299300,88633.448620
4947,MINA01882D1,"1E-85","1E-85",M1882,MINAS,SLS,MINA01882D1 1E-85 M1882,766672.023000,97142.749640
4948,MINA01883D1,"3E-75","3E-75",M1883,MINAS,SLS,MINA01883D1 3E-75 M1883,769732.710000,92469.135100
4949,MINA01884D1,4A-83,4A-83,M1884,MINAS,SLS,MINA01884D1 4A-83 M1884,758671.272400,89663.547200
4950,MINA01885D1,7C-45E,7C-45E,M1885,MINAS,SLS,MINA01885D1 7C-45E M1885,769759.320800,82830.505700
4951,MINA01886V1,8E-45N1,8E-45N1,M1886,MINAS,SLS,MINA01886V1 8E-45N1 M1886,776994.083200,80147.749310
4952,MINA01887D1,6F-94,6F-94,M1887,MINAS,SLS,MINA01887D1 6F-94 M1887,776569.903300,83691.085430
4953,MINA01888D1,"7E-18","7E-18",M1888,MINAS,SLS,MINA01888D1 7E-18 M1888,776563.133400,83694.275310
4954,MINA01889D1,9C-76,9C-76,M1889,MINAS,SLS,MINA01889D1 9C-76 M1889,773393.237400,76774.892670
4955,MINA01890D1,7D-66A,7D-66A,M1890,MINAS,SLS,MINA01890D1 7D-66A M1890,773257.257000,82265.836660
4956,MINA01891D1,6F-61,6F-61,M1891,MINAS,SLS,MINA01891D1 6F-61 M1891,775795.244100,84645.034270
4957,MINA01892D1,6B-66,6B-66,M1892,MINAS,SLS,MINA01892D1 6B-66 M1892,765417.135500,84840.103120
4958,MINA01893V1,6B-56E,6B-56E,M1893,MINAS,SLS,MINA01893V1 6B-56E M1893,765410.485500,84841.613130
4959,MINA01894D1,"2D-49","2D-49",M1894,MINAS,SLS,MINA01894D1 2D-49 M1894,766120.553700,95279.671710
4960,MINA01895D1,"6E-29","6E-29",M1895,MINAS,SLS,MINA01895D1 6E-29 M1895,775095.684800,85503.323320
4961,MINA01896V1,"0D-96","0D-96",M1896,MINAS,SLS,MINA01896V1 0D-96 M1896,762397.547500,99232.607030
4962,MINA01897D1,6C-47,6C-47,M1897,MINAS,SLS,MINA01897D1 6C-47 M1897,768754.201700,85349.462840
4963,MINA01898D1,3B-58N,3B-58N,M1898,MINAS,SLS,MINA01898D1 3B-58N M1898,761271.669300,92600.194160
4964,MINA01899D1,4A-17,4A-17,M1899,MINAS,SLS,MINA01899D1 4A-17 M1899,759426.521500,91209.745620
4965,MINA01900D1,"10D-16","10D-16",M1900,MINAS,SLS,MINA01900D1 10D-16 M1900,777301.043200,75800.834020
5009,MINA00536V1,7C-47,7C-47,M0536,MINAS,SLS,MINA00536V1 7C-47 M0536,770093.590400,82650.041540
5010,MINA00537V1,6C-15,6C-15,M0537,MINAS,SLS,MINA00537V1 6C-15 M0537,768076.872400,86023.467930
5011,MINA00538V1,6C-77,6C-77,M0538,MINAS,SLS,MINA00538V1 6C-77 M0538,769073.971500,84316.679750
5012,MINA00539V1,4A-16,4A-16,M0539,MINAS,SLS,MINA00539V1 4A-16 M0539,759331.601500,91279.731710
5013,MINA00540V1,"7E-36","7E-36",M0540,MINAS,SLS,MINA00540V1 7E-36 M0540,775600.474400,82841.181760
5014,MINA00541V1,"8E-77","8E-77",M0541,MINAS,SLS,MINA00541V1 8E-77 M0541,778082.712000,79175.295800
5015,MINA00542V1,"6E-98","6E-98",M0542,MINAS,SLS,MINA00542V1 6E-98 M0542,775068.144900,83736.600900
5016,MINA00543V1,"7E-66","7E-66",M0543,MINAS,SLS,MINA00543V1 7E-66 M0543,776110.254000,82057.752650
5017,MINA00544V1,"6D-13","6D-13",M0544,MINAS,SLS,MINA00544V1 6D-13 M0544,770388.739900,86093.788050
5018,MINA00545V1,"5D-87","5D-87",M0545,MINAS,SLS,MINA00545V1 5D-87 M0545,770384.859800,86670.027420
5019,MINA00546V1,"6D-11","6D-11",M0546,MINAS,SLS,MINA00546V1 6D-11 M0546,769729.350600,86090.117980
5020,MINA00547V1,"5D-75","5D-75",M0547,MINAS,SLS,MINA00547V1 5D-75 M0547,769888.810400,86952.107070
5021,MINA00548V1,"5D-96","5D-96",M0548,MINAS,SLS,MINA00548V1 5D-96 M0548,769892.790300,86376.877750
5022,MINA00549V1,"5D-97","5D-97",M0549,MINAS,SLS,MINA00549V1 5D-97 M0549,770220.540000,86377.167700
5023,MINA00550V1,"5D-85","5D-85",M0550,MINAS,SLS,MINA00550V1 5D-85 M0550,769727.040500,86664.667370
5024,MINA00551V1,"5D-76","5D-76",M0551,MINAS,SLS,MINA00551V1 5D-76 M0551,770220.250000,86956.537170
5025,MINA00552V1,"6D-22","6D-22",M0552,MINAS,SLS,MINA00552V1 6D-22 M0552,769894.680400,85805.428260
5026,MINA00553D1,"6D-23","6D-23",M0553,MINAS,SLS,MINA00553D1 6D-23 M0553,770077.770300,85806.448310
5027,MINA00554V1,"5E-74","5E-74",M0554,MINAS,SLS,MINA00554V1 5E-74 M0554,772563.347400,86949.947300
5028,MINA00555V1,"8E-39","8E-39",M0555,MINAS,SLS,MINA00555V1 8E-39 M0555,778096.902000,80350.284600
5029,MINA00556V1,"9E-15","9E-15",M0556,MINAS,SLS,MINA00556V1 9E-15 M0556,778650.911500,78322.356750
5030,MINA00557V1,7C-69,7C-69,M0557,MINAS,SLS,MINA00557V1 7C-69 M0557,771050.909500,82008.332240
5031,MINA00558V1,"9D-41","9D-41",M0558,MINAS,SLS,MINA00558V1 9D-41 M0558,774177.106400,77434.387310
5032,MINA00559V1,10C-18,10C-18,M0559,MINAS,SLS,MINA00559V1 10C-18 M0559,775104.865600,75693.969060
5033,MINA00560V1,"10D-21","10D-21",M0560,MINAS,SLS,MINA00560V1 10D-21 M0560,775701.135000,75302.159620
5034,MINA00561V1,"10D-33","10D-33",M0561,MINAS,SLS,MINA00561V1 10D-33 M0561,776105.754500,75104.629760
5035,MINA00562V1,"10D-24","10D-24",M0562,MINAS,SLS,MINA00562V1 10D-24 M0562,776599.764000,75399.359590
5036,MINA00563V1,"8E-33","8E-33",M0563,MINAS,SLS,MINA00563V1 8E-33 M0563,776101.294200,80312.094400
5037,MINA00564V1,"7E-95","7E-95",M0564,MINAS,SLS,MINA00564V1 7E-95 M0564,775583.844700,81111.363620
5038,MINA00565V1,"6E-74","6E-74",M0565,MINAS,SLS,MINA00565V1 6E-74 M0565,774078.216000,84364.330170
5039,MINA00566V1,"7E-44","7E-44",M0566,MINAS,SLS,MINA00566V1 7E-44 M0566,775108.465000,82633.011970
5040,MINA00567V1,"6E-33","6E-33",M0567,MINAS,SLS,MINA00567V1 6E-33 M0567,773015.437000,85498.248840
5041,MINA00568V1,"6D-98","6D-98",M0568,MINAS,SLS,MINA00568V1 6D-98 M0568,772036.288300,83783.990540
5042,MINA00569V1,"5E-63","5E-63",M0569,MINAS,SLS,MINA00569V1 5E-63 M0569,772081.717900,87216.077020
5043,MINA00570V1,8C-66,8C-66,M0570,MINAS,SLS,MINA00570V1 8C-66 M0570,771619.929100,79426.215060
5044,MINA00571V1,"4E-41","4E-41",M0571,MINAS,SLS,MINA00571V1 4E-41 M0571,769530.770400,90415.733440
5045,MINA00572V1,"6E-92","6E-92",M0572,MINAS,SLS,MINA00572V1 6E-92 M0572,773089.487100,83810.620620
5046,MINA00573V1,4A-62,4A-62,M0573,MINAS,SLS,MINA00573V1 4A-62 M0573,758238.022900,89835.293140
5047,MINA00574V1,5B-79,5B-79,M0574,MINAS,SLS,MINA00574V1 5B-79 M0574,765187.125400,86867.436800
5048,MINA00575V1,"5D-15","5D-15",M0575,MINAS,SLS,MINA00575V1 5D-15 M0575,769536.600600,88699.995290
5049,MINA00576V1,"7E-12","7E-12",M0576,MINAS,SLS,MINA00576V1 7E-12 M0576,774547.175500,83431.561060
5050,MINA00577V1,"6E-63","6E-63",M0577,MINAS,SLS,MINA00577V1 6E-63 M0577,773548.726600,84761.919710
5051,MINA00578V1,9C-18,9C-18,M0578,MINAS,SLS,MINA00578V1 9C-18 M0578,773573.117000,78298.736260
5052,MINA00579V1,"6E-41","6E-41",M0579,MINAS,SLS,MINA00579V1 6E-41 M0579,772594.117500,85221.479060
5053,MINA01194D1,8C-19,8C-19,M1194,MINAS,SLS,MINA01194D1 8C-19 M1194,772530.898000,80733.043780
5054,MINA01195H1,7D-72A,7D-72A,M1195,MINAS,SLS,MINA01195H1 7D-72A M1195,771975.668500,81715.992670
5055,MINA01196D1,6B-13,6B-13,M1196,MINAS,SLS,MINA01196D1 6B-13 M1196,764491.406300,86327.637270
5056,MINA01197D1,"8D-22","8D-22",M1197,MINAS,SLS,MINA01197D1 8D-22 M1197,772528.698000,80727.153740
5057,MINA01198D1,"8D-42","8D-42",M1198,MINAS,SLS,MINA01198D1 8D-42 M1198,773084.637400,80225.284260
5058,MINA01199V1,4D-25-SI2,4D-25SI2,M1199,MINAS,SLS,MINA01199V1 4D-25-SI2 M1199,768068.471900,91049.322750
5059,MINA01200D1,4D-26-NP1,4D-26NP1,M1200,MINAS,SLS,MINA01200D1 4D-26-NP1 M1200,768079.681900,91057.782650
5060,MINA01201D1,"7D-93","7D-93",M1201,MINAS,SLS,MINA01201D1 7D-93 M1201,771578.149000,81110.263260
5061,MINA01202D1,4D-37-NP1,4D-37NP1,M1202,MINAS,SLS,MINA01202D1 4D-37-NP1 M1202,768417.481600,91035.872690
5062,MINA01203D1,"7D-82","7D-82",M1203,MINAS,SLS,MINA01203D1 7D-82 M1203,771571.349000,81113.773270
5063,MINA01204D1,4D-27-NP1,4D-27NP1,M1204,MINAS,SLS,MINA01204D1 4D-27-NP1 M1204,768417.791600,91042.742700
5064,MINA01205D1,3E-91-NP1,3E-91NP1,M1205,MINAS,SLS,MINA01205D1 3E-91-NP1 M1205,768350.361600,91714.222020
5065,MINA01206V1,4D-26-SI2,4D-26SI2,M1206,MINAS,SLS,MINA01206V1 4D-26-SI2 M1206,768417.961600,91049.692700
5066,MINA01207D1,"7D-72","7D-72",M1207,MINAS,SLS,MINA01207D1 7D-72 M1207,772113.358300,81470.532990
5067,MINA01208V1,3E-91-SI2,3E-91SI2,M1208,MINAS,SLS,MINA01208V1 3E-91-SI2 M1208,768356.821600,91711.992000
5068,MINA01209D1,3E-81-NP1,3E-81NP1,M1209,MINAS,SLS,MINA01209D1 3E-81-NP1 M1209,768370.051600,91707.752010
5069,MINA01210D1,3E-92-NP1,3E-92NP1,M1210,MINAS,SLS,MINA01210D1 3E-92-NP1 M1210,768376.751600,91705.192010
5070,MINA01211D1,"7D-73","7D-73",M1211,MINAS,SLS,MINA01211D1 7D-73 M1211,772118.428400,81465.692930
5071,MINA01212D1,4D-16-NP1,4D-16NP1,M1212,MINAS,SLS,MINA01212D1 4D-16-NP1 M1212,768383.071600,91703.152080
5072,MINA01213D1,"7D-84","7D-84",M1213,MINAS,SLS,MINA01213D1 7D-84 M1213,772123.348300,81460.482950
5073,MINA01214D1,"7D-94","7D-94",M1214,MINAS,SLS,MINA01214D1 7D-94 M1214,772128.468300,81455.692940
5074,MINA01215D1,7C-99,7C-99,M1215,MINAS,SLS,MINA01215D1 7C-99 M1215,770992.649700,80841.543500
5075,MINA01216D1,6C-28,6C-28,M1216,MINAS,SLS,MINA01216D1 6C-28 M1216,769049.541400,85519.508500
5076,MINA01217V1,4A-33,4A-33,M1217,MINAS,SLS,MINA01217V1 4A-33 M1217,758256.402700,90796.702130
5077,MINA01218D1,"6E-45","6E-45",M1218,MINAS,SLS,MINA01218D1 6E-45 M1218,774088.346000,84822.629700
5078,MINA01219D1,6C-29,6C-29,M1219,MINAS,SLS,MINA01219D1 6C-29 M1219,769056.501400,85520.478490
5079,MINA01220D1,8C-37,8C-37,M1220,MINAS,SLS,MINA01220D1 8C-37 M1220,771589.709100,80025.254400
5080,MINA01221D1,"6D-31","6D-31",M1221,MINAS,SLS,MINA01221D1 6D-31 M1221,769063.351300,85521.448470
5081,MINA01222D1,"6E-46","6E-46",M1222,MINAS,SLS,MINA01222D1 6E-46 M1222,774090.426000,84829.619650
5082,MINA01223D1,8C-38A,8C-38A,M1223,MINAS,SLS,MINA01223D1 8C-38A M1223,771596.529100,80024.374400
5083,MINA01224D1,"6E-56","6E-56",M1224,MINAS,SLS,MINA01224D1 6E-56 M1224,774086.395900,84815.629650
5084,MINA01225D1,8C-57,8C-57,M1225,MINAS,SLS,MINA01225D1 8C-57 M1225,771603.689100,80023.384320
5085,MINA01226D1,4A-33T,4A-33T,M1226,MINAS,SLS,MINA01226D1 4A-33T M1226,758244.222800,90788.262070
5086,MINA01227D1,"8D-81","8D-81",M1227,MINAS,SLS,MINA01227D1 8D-81 M1227,773072.277600,78666.425930
5087,MINA01228D1,8C-48,8C-48,M1228,MINAS,SLS,MINA01228D1 8C-48 M1228,771610.279100,80022.434440
5088,MINA01229D1,"7D-61","7D-61",M1229,MINAS,SLS,MINA01229D1 7D-61 M1229,771511.749000,81753.762580
5089,MINA01230D1,"8D-82","8D-82",M1230,MINAS,SLS,MINA01230D1 8D-82 M1230,773077.157600,78671.555910
5090,MINA01231D1,"7E-46","7E-46",M1231,MINAS,SLS,MINA01231D1 7E-46 M1231,775467.384700,82416.402180
5091,MINA01232D1,8C-26,8C-26,M1232,MINAS,SLS,MINA01232D1 8C-26 M1232,771376.919300,80757.543630
5092,MINA01233D1,"7D-51","7D-51",M1233,MINAS,SLS,MINA01233D1 7D-51 M1233,771126.499400,82593.241690
5093,MINA01234D1,"7E-45","7E-45",M1234,MINAS,SLS,MINA01234D1 7E-45 M1234,775463.684700,82410.972300
5094,MINA01235D1,"8D-61","8D-61",M1235,MINAS,SLS,MINA01235D1 8D-61 M1235,773053.987500,79552.744960
5095,MINA01236D1,"7E-56","7E-56",M1236,MINAS,SLS,MINA01236D1 7E-56 M1236,775459.954700,82405.112210
5096,MINA01901D1,"4E-44","4E-44",M1901,MINAS,SLS,MINA01901D1 4E-44 M1901,770322.969600,90544.947320
5097,MINA01902D1,3C-98N,3C-98N,M1902,MINAS,SLS,MINA01902D1 3C-98N M1902,764639.505700,91758.645440
5098,MINA01903D1,3B-52,3B-52,M1903,MINAS,SLS,MINA01903D1 3B-52 M1903,759831.710900,92851.123810
5099,MINA01904D1,2B-81,2B-81,M1904,MINAS,SLS,MINA01904D1 2B-81 M1904,757539.493300,94197.022140
5100,MINA01905D1,"0D-97","0D-97",M1905,MINAS,SLS,MINA01905D1 0D-97 M1905,762833.417000,99220.257010
5101,MINA01906D1,"9E-33","9E-33",M1906,MINAS,SLS,MINA01906D1 9E-33 M1906,777492.922800,77669.662070
5102,MINA01907D1,9E-38N,9E-38N,M1907,MINAS,SLS,MINA01907D1 9E-38N M1907,778872.501300,78026.851810
5103,MINA01908D1,9E-37N,9E-37N,M1908,MINAS,SLS,MINA01908D1 9E-37N M1908,778222.322100,77750.972000
5104,MINA01909D1,8D-34N,8D-34N,M1909,MINAS,SLS,MINA01909D1 8D-34N M1909,773355.507100,80402.698740
5105,MINA01910D1,8F-82,8F-82,M1910,MINAS,SLS,MINA01910D1 8F-82 M1910,779117.791000,78970.737780
5106,MINA01911D1,"9E-54","9E-54",M1911,MINAS,SLS,MINA01911D1 9E-54 M1911,778275.272000,77304.392520
5107,MINA01912D1,5D-83E,5D-83E,M1912,MINAS,SLS,MINA01912D1 5D-83E M1912,769177.089200,86812.620310
5108,MINA01913D1,"4D-61","4D-61",M1913,MINAS,SLS,MINA01913D1 4D-61 M1913,766963.444200,90057.560550
5109,MINA01914D1,8F-91N,8F-91N,M1914,MINAS,SLS,MINA01914D1 8F-91N M1914,778687.161400,78973.990730
5110,MINA01915D1,8E-79N,8E-79N,M1915,MINAS,SLS,MINA01915D1 8E-79N M1915,778679.591400,78973.990730
5111,MINA01916D1,"5E-54","5E-54",M1916,MINAS,SLS,MINA01916D1 5E-54 M1916,772051.967900,87819.020480
5112,MINA01917D1,5C-47E,5C-47E,M1917,MINAS,SLS,MINA01917D1 5C-47E M1917,767102.433300,87829.160070
5113,MINA01918D1,5C-47A,5C-47A,M1918,MINAS,SLS,MINA01918D1 5C-47A M1918,767099.423300,87822.809990
5114,MINA01919D1,3C-99E,3C-99E,M1919,MINAS,SLS,MINA01919D1 3C-99E M1919,764940.965400,91514.495720
5115,MINA01920D1,3D-73N1,3D-73N1,M1920,MINAS,SLS,MINA01920D1 3D-73N1 M1920,766337.143800,92342.154970
5116,MINA01921D1,3D-84E,3D-84E,M1921,MINAS,SLS,MINA01921D1 3D-84E M1921,766756.003400,91819.905600
5117,MINA01922D1,4B-28,4B-28,M1922,MINAS,SLS,MINA01922D1 4B-28 M1922,762869.327700,90413.936750
5118,MINA01923D1,6E-31E,6E-31E,M1923,MINAS,SLS,MINA01923D1 6E-31E M1923,772369.947800,85269.693260
5119,MINA01924D1,"9E-71","9E-71",M1924,MINAS,SLS,MINA01924D1 9E-71 M1924,777304.893200,76391.223390
5120,MINA01925D1,7E-16N,7E-16N,M1925,MINAS,SLS,MINA01925D1 7E-16N M1925,775983.934000,83305.595750
5121,MINA01926V1,8D-59N13B,8D-59N13B,M1926,MINAS,SLS,MINA01926V1 8D-59N13B M1926,775455.014900,79805.039540
5122,MINA01927D1,8C-69E,8C-69E,M1927,MINAS,SLS,MINA01927D1 8C-69E M1927,772612.658000,79563.459530
5123,MINA01928D1,5E-84E,5E-84E,M1928,MINAS,SLS,MINA01928D1 5E-84E M1928,772581.687500,86493.231900
5124,MINA01929D1,4C-74E,4C-74E,M1929,MINAS,SLS,MINA01929D1 4C-74E M1929,765269.185100,89750.147740
5125,MINA01930D1,4C-55E,4C-55E,M1930,MINAS,SLS,MINA01930D1 4C-55E M1930,765228.875100,90059.587400
