WKT,OBJECTID
"MULTILINESTRING ((766471.033637386 93892.0861717533,766508.47649837 93869.008900608,766566.155845878 93749.8293372617,766578.243436526 93706.7107859014,766591.049826612 93661.080137374,766611.78621393 93550.0715616468,766595.564433274 93533.2048787702,766573.670357407 93532.1975778916,766561.968870377 93530.8590783053,766562.976370318 93519.3281911107,766550.276184644 93515.1389945751,766470.696174182 93491.4081135138,766474.876070852 93477.5354291892,766462.685484605 93473.5153325151,766458.656887812 93486.9006173924,766382.945573015 93464.1659355858,766333.804928317 93449.4540473486,766254.907214751 93451.7867376182,766254.576316417 93437.423753427,766241.024131269 93437.7529518337,766241.185329819 93451.7970363609,766217.535955879 93450.8450352653,766176.93690053 93450.1449323532,766133.260156735 93359.3474285221,766167.652824962 93293.1423046491,766180.389110367 93299.843998413,766186.738604515 93287.4539126509,766173.322919873 93280.5830190127,766198.605196218 93235.1850713656,766172.296636652 93107.7413095183,766164.22404916 93067.4979531655,766158.371658184 93038.7875842957,766087.858947241 92910.3042196042,766041.082506241 92825.8614084992,766014.932039201 92778.9132579108,766027.147726344 92772.7331658297,766020.794634455 92760.1664791139,766007.880148016 92767.058770348,765968.683697583 92694.8271464683,765939.271534666 92641.8582022299,765947.862631278 92574.7746769851,765952.678829242 92538.6644172411,765956.287828643 92501.3345587333,765920.867268628 92489.3127688,765889.559300971 92512.0004409602,765865.653225648 92529.5549194454,765777.775316967 92587.3274478101,765702.460693419 92656.9765642019,765681.976915208 92664.8954536215,765554.556149895 92723.5438774396,765527.711578658 92731.627566103,765503.477305392 92730.4128652567,765460.295353313 92725.0801672464,765401.996818123 92716.6632712727,765371.555652097 92710.8133749823,765317.899211654 92704.1055775467,765246.877290172 92698.7747770253,765179.986663809 92697.2340726969,765094.166358473 92693.2630693432,765057.191899226 92691.8905675277,764998.720163729 92689.1361652987,764942.645325571 92686.7395628906,764890.703182747 92685.6954593636,764859.749216812 92685.1891571343,764748.31493944 92683.4714489924,764697.410895467 92682.6155453535,764652.169345302 92681.4067426122,764611.581291541 92663.3444588937,764608.486995113 92661.448760707,764604.884099397 92657.8465643587,764597.131908691 92649.2542731427,764561.36705115 92614.3385084598,764551.390363291 92601.2635219938,764559.642854869 92594.0309307194,764550.362065876 92585.1002397409,764543.657472643 92591.8087317332,764517.003704291 92565.6548582018,764509.089817786 92512.3433163294,764533.510396092 92455.0762817317,764555.701576519 92401.4266429375,764556.045979649 92362.3889860537,764551.231587538 92333.4920175137,764546.920793976 92314.5704380091,764528.347617091 92284.4839695469,764513.903435005 92261.7686933213,764486.899268284 92221.7020351178,764462.995696102 92204.5124519454,764452.165308548 92198.4870576242,764436.162526555 92193.8461613123,764409.85445592 92188.8614644533,764375.270794698 92180.3587707353,764366.714404297 92178.2187723311,764342.716432265 92160.5255897061,764310.35256999 92136.5861132302,764241.968249726 92085.7013632674,764215.245380908 92065.5929830693,764187.212712807 92053.5200938837,764189.27381111 92047.1650010829,764176.314325822 92041.9820056434,764173.21492863 92048.6926979593,764108.194802484 92022.2013213775,764043.540975891 91996.2455442418,764028.745192423 91993.3116461563,764017.063005434 91991.4295471888,763971.153755314 91998.1162356961,763944.654184095 92002.0924289334,763903.552828763 92007.949518788,763863.256575172 91984.4804410915,763851.614889492 91967.4942588041,763831.612414074 91938.6016889135,763814.361536843 91896.1095342846,763805.471548634 91873.5670583779,763793.56526149 91876.2128543925,763754.089906544 91857.7896712035,763694.252171484 91867.4288552102,763663.976304593 91869.4919502246,763636.123536099 91859.6876585608,763625.294948807 91850.7374674747,763581.610201089 91803.2735159805,763573.174910598 91800.6997180692,763563.717220766 91803.2816143738,763556.674728159 91807.2336093805,763543.416141436 91821.8507920551,763520.203964656 91847.6556614853,763507.647477714 91856.0669510746,763495.604390773 91858.1409477071,763476.409211899 91857.9607461906,763462.65102723 91855.739947414,763450.104841814 91846.9574559908,763435.296559314 91833.3735696675,763418.79247911 91814.9698885171,763404.340995941 91804.4798988098,763391.623810558 91797.422305469,763382.169221175 91795.0166072807,763373.562730669 91794.6740068896,763363.426141664 91796.3929040862,763351.381754543 91800.5294984433,763342.943763654 91802.4181956023,763328.332579373 91806.3656899372,763315.779892996 91808.4393865253,763301.510508644 91808.9558846823,763286.204025569 91807.9154844643,763234.433882853 91804.1344840146,763212.067907485 91803.8023823853,763200.213020264 91806.7202781033,763170.96835119 91820.6527601021,763137.95578732 91822.7142548771,763068.300862668 91836.978932901,762949.810193403 91832.6893270559,762855.381997308 91832.520318811,762797.60756087 91832.5233136496,762684.43968577 91828.2182083039,762604.980773478 91825.1146046394,762526.917759545 91823.230499755,762518.141769296 91822.1940001176,762431.113765263 91819.9670948116,762321.7384858 91818.0643871568,762309.018199952 91816.3505879154,762309.003900643 91808.7755962836,762296.980913876 91808.7871951991,762296.977313342 91814.8058885476,762295.42891494 91816.0049870836,762160.085364467 91809.6430820419,762036.932700277 91806.7196742902,762022.325316541 91804.6485752769,761981.564662571 91791.5930860724,761966.769679211 91787.6280891357,761955.767391537 91785.221490815,761915.348137423 91769.5788045017,761891.273465244 91754.770918722,761867.885793441 91727.2696470361,761861.173601888 91715.3970595601,761855.164110219 91696.1373803125,761841.05683016 91646.6106337994,761818.51896316 91554.5916335016,761793.762096992 91480.6463130328,761771.75322665 91419.5837785696,761761.766040072 91392.2406079051,761752.480953273 91358.7103441412,761752.462153304 91358.5790442867,761745.099664012 91329.3061759877,761744.215065365 91324.9931806757,761739.246672991 91300.7467070343,761722.739798047 91223.1875912974,761719.131004279 91197.7419191036,761711.222212911 91198.5810174739,761699.85922531 91199.8118151068,761596.851942784 91153.8888567289,761509.657842334 91113.8065933046,761497.091056671 91108.1366984579,761486.77866981 91088.0121197903,761476.982086143 91025.4193881174,761432.614038604 90984.6499292559,761435.5273364 90973.3080420524,761318.749567351 90946.4833613671,761301.558886829 90940.2857666972,761290.03000001 90934.7853717565,761169.986437306 90877.0029250189,761182.540626753 90840.0169670209,761165.522446451 90829.1883774897,761173.058138891 90820.8491873751,761170.756441565 90819.2540889367,761164.813448477 90815.1068929947,761163.304150232 90814.0559940238))","10770"
"MULTILINESTRING ((771965.320705547 86136.4881945238,771957.17941283 86155.1778732928))","10771"
"MULTILINESTRING ((767572.808374467 90038.4689176431,767590.843953553 90051.2019052203,767481.585155226 90256.0275699039,767477.119159508 90262.9887618407,767409.686023431 90376.1222312202,767404.674829127 90373.9030332207,767400.654732593 90384.5273211589,767404.106128463 90388.3961172033,767333.655095263 90506.3959809433,767341.782185903 90511.3801761766,767307.783318521 90564.0198151577,767283.819241585 90600.2895730656,767225.787703825 90616.4080501396,767226.465904008 90606.004361662,767153.616981898 90628.975629867,767108.299331658 90628.6147262299,767034.800412159 90630.3417177833,766971.778683165 90609.6165350106,766964.63288886 90633.7306078025,766954.601997612 90659.057679))","10773"
"MULTILINESTRING ((768041.72180523 89529.7471194257,768072.02077334 89514.6134387712))","10776"
"MULTILINESTRING ((720012.296844625 70802.8537829062,720011.893445115 70802.317383484,720011.364545737 70801.95118386))","10779"
"MULTILINESTRING ((720008.80084873 70800.3897854417,720009.463648024 70799.8395861096,720009.532647955 70799.7058862656))","10780"
"MULTILINESTRING ((774651.100242863 82971.4982976807,774640.738854212 82971.0473972934))","10783"
"MULTILINESTRING ((767864.37657769 93124.9564438701,767864.376577679 93125.0677437465,767854.798287991 93127.2780404434,767847.884494631 93137.668528369,767912.175312612 93264.1612948552,767930.85198785 93311.1857447472,767935.621779873 93341.3902119072,767936.612277564 93354.7805972456,767932.016377994 93405.5555408926,767929.997277055 93440.290102444,767938.879263937 93477.3589624136,768010.420776411 93576.6407595528,767965.016830035 93534.792301522,768015.098171441 93574.8724619266,768017.101068661 93581.2905550375))","10786"
"MULTILINESTRING ((770616.160405316 88158.2507553277,770617.278204703 88151.2816630867,770620.73550167 88142.7651727527,770627.884797107 88105.5975142385,770602.171827096 88084.6731349817,770597.283534207 88064.6461565686,770632.073302646 87990.3229413241,770644.326789725 87984.6880485941,770719.417512051 87933.0678119265,770858.55946668 87853.9382111113,770877.828646023 87848.9712182606,770881.608040838 87860.9215054586,770892.300629358 87858.3833091857,770888.855634225 87845.8800226254,770904.783817217 87841.0216293621,770954.450262473 87845.3655289455,771147.078246516 87903.7815816532))","10788"
"MULTILINESTRING ((769924.208539482 87284.638755228,769888.226277829 87296.7838387345))","10795"
"MULTILINESTRING ((761548.023318122 88632.6527390701,761493.131378726 88630.516436652))","10796"
"MULTILINESTRING ((768827.234486496 86763.7109327614,768805.612508252 86786.0460063094))","10797"
"MULTILINESTRING ((770138.10061175 86058.866221517,770148.73769952 86065.6148150183))","10799"
"MULTILINESTRING ((773731.856429117 83176.8628943096,773707.694156336 83167.1124029477,773690.100976002 83161.7983072778,773679.079088429 83157.2575113208,773669.487996853 83181.371584058,773669.15099707 83183.1332820978,773675.388190484 83180.4846855321,773692.156965651 83257.0531029863))","10803"
"MULTILINESTRING ((765121.854049043 90218.9977014351,765118.624852629 90218.5533016398,765119.630852072 90212.3588085603,765128.123947188 90162.1394647067,765118.487465536 90074.4068606259,765117.373366682 90075.291259551,765109.224372699 90108.4744222293,765096.510183817 90140.6591856026,765068.652211751 90170.8437498412,765016.185467016 90197.6949155797,764951.796834431 90235.2697684303))","10804"
"MULTILINESTRING ((773075.014323308 78670.0008817043,773055.40524237 78698.6443486826))","10806"
"MULTILINESTRING ((766142.713977133 94120.8315895951,766150.57226902 94115.1226966086))","10819"
"MULTILINESTRING ((771512.074674933 81757.1078646324,771495.277095471 81731.2084916592))","10822"
"MULTILINESTRING ((771516.752770012 81754.7829675783,771495.277095471 81731.2084916592))","10823"
"MULTILINESTRING ((764013.372738734 96073.545039311,763989.302062707 96100.7355070622))","10824"
"MULTILINESTRING ((771812.132598154 85847.3150988185,771810.23589971 85853.2880920956,771808.226701209 85861.363083053,771807.663200828 85872.8683703685,771807.548600474 85878.3998642842,771813.784993635 85878.6247645768))","10826"
"MULTILINESTRING ((772128.547006911 82872.2792923735,772116.738319774 82872.8289907693))","10828"
"MULTILINESTRING ((769523.91441013 88059.7764677221,769526.284206259 88074.3076519446,769544.542586288 88073.9844539013))","10842"
"MULTILINESTRING ((766067.965263657 94072.3515362512,766070.744060398 94074.6010340245,766074.710455552 94079.9699284633))","10844"
"MULTILINESTRING ((765247.260031604 93342.5065668261,765237.565641443 93351.4580560719,765231.44654877 93344.8150628462,765263.639316055 93315.4128982028,765281.690597501 93301.2645154464,765286.593592474 93297.2803202868,765294.164684344 93295.180223288,765305.750771974 93291.2092287185,765331.484345006 93276.7320470213,765348.861326834 93266.5611598149,765358.106117267 93260.0482678363,765367.1400085 93247.220482806,765374.831701491 93231.294901073,765379.859498237 93206.1784292376,765379.217103325 93157.7284826303,765378.902705491 93137.5974048127,765382.354802839 93124.9796190439,765385.699399614 93120.0115248273,765392.383392392 93118.6802269011,765402.748281588 93112.1680350226,765416.109067461 93106.0839429416,765431.923450446 93102.1157487496,765464.559415163 93095.7189587583,765487.500789678 93098.8301574,765584.014779416 93145.57691456,765658.610394327 93180.2466830658,765680.320770346 93181.6971834302,765691.562557155 93190.9952741919,765691.78615684 93191.7742733516))","10849"
"MULTILINESTRING ((729718.82653901 77776.6735388631,729674.059389174 77776.0975360955))","10852"
"MULTILINESTRING ((765492.661820914 90453.8525752707,765487.742023441 90486.2667390852))","10853"
"MULTILINESTRING ((766944.861800687 90744.5647839083,766945.301500345 90743.0164856538,766954.890791662 90722.3349092993,766944.777204841 90698.9894341239,766964.521089023 90633.2853082816,766973.110681288 90614.2629300083,767021.771926764 90626.9030204122))","10856"
"MULTILINESTRING ((774841.152712698 80871.5582150195,774814.755941875 80867.1112176803,774793.380465433 80864.3359189317,774795.72326423 80848.1833368264,774779.687782042 80844.4188396092,774758.31200554 80842.4133400169,774745.276919245 80848.6007321459,774745.94051865 80847.0524338986))","10858"
"MULTILINESTRING ((775624.842404806 80308.7509970628,775657.364270555 80294.1635157522))","10859"
"MULTILINESTRING ((743027.651645135 69127.5258094616,743021.415051723 69132.1681038359,743021.191151961 69132.2793036955,742893.763985212 69245.6050681513,742726.241461349 69381.4711045557,742595.035802252 69447.3445216011,742590.032307641 69449.669418645,742554.616045924 69464.0252000717,742548.601053454 69452.3038127021,742540.581861998 69457.2791065726,742543.255558171 69469.1103935761,742536.459765523 69471.7683901195,742516.856186602 69481.2725781009,742474.877331934 69498.953855342,742282.540939376 69583.7057468783,741999.314043801 69723.5093704016,741783.586675171 69837.3537277444,741775.792183595 69840.5583236022,741770.895289592 69832.9167317701,741756.753604951 69837.7782253193,741763.655696501 69848.5171138432,741390.997496768 70038.0506752938,741236.856962475 70114.7517784908,741001.639014919 70237.9881238381,740995.291921879 70239.311221898,740979.814538552 70246.6012126364,740819.659710257 70333.2568042504,740807.738723049 70339.55619635,740800.287532379 70325.17341186,740791.157142071 70331.4740041613,740793.048239331 70340.2082945521,740793.597438488 70343.4163910099,740516.504436237 70484.6577131447,740516.167736483 70486.4283111421,740495.126859143 70496.4880983776,740483.878171256 70501.8976915181,740472.181783913 70506.6488853605,740471.508884492 70508.9756827139,740459.26009744 70518.1489715797,740449.010508507 70522.6783657757,740441.216717076 70524.0100637193,740434.538025156 70515.0419732424,740422.962837655 70520.127066722,740426.187633277 70530.9664548551,740423.731435743 70534.618250601,740404.462856263 70546.9963353757,740286.748282856 70605.9023610165))","10867"
"MULTILINESTRING ((769624.962355996 93026.2617124013,769646.474334619 93002.045041006,769683.696997509 92961.4713890386,769728.610253195 92907.4012526199,769740.196242185 92888.8256741132,769807.182976063 92808.5452685349,769828.237155114 92785.1071962363,769836.708646594 92776.7019062533,769916.841067879 92676.4096238773,769926.201558704 92664.47173786,769925.32606133 92646.101657994,769906.031594726 92510.9001050044,769923.180576183 92508.1473095858,769939.911361106 92472.2066506451,770034.493962521 92416.3958206136,770072.709623481 92385.1047584977,770081.955614072 92377.145068092,770134.994460182 92330.4979242106,770172.334123665 92281.9495809975,770180.047319756 92231.7320369367,770153.40186054 92103.489775603,770199.011120352 91995.2101988351,770214.957606097 91959.602739443,770200.931521982 91953.8355445207,770191.919032535 91946.3096519874,770211.153823268 91815.4434976757,770330.803332086 91372.447195714,770332.703930868 91362.8231064683,770447.31534011 90975.460742782,770437.082353699 90948.9060710668,770369.301034247 90878.5017424196,770377.438826423 90866.3405565232,770306.879610588 90789.5179346933,770269.067059065 90710.6195180814,770263.412768367 90675.8796557829,770245.309795942 90589.2410494512,770228.834215345 90574.0791646532,770219.039827052 90563.1217758298,770190.998660447 90533.1163063248,770177.321279227 90490.6287518326,770142.569832532 90319.9025365048,770146.696928207 90317.6981392965,770141.80113427 90309.8409475028,770142.239733771 90310.0638472966,770101.148695243 90125.3966467399,770100.59639698 90112.6739606837,770099.107708981 89996.1774886795,770116.610091235 89980.1458078689,770122.960784774 89974.6137145189,770171.283235991 89928.0222700607,770200.863206165 89899.0972045031,770250.333256287 89850.6791621513,770284.903221423 89816.980102283,770312.876193252 89789.2350352805,770352.705153137 89749.7909821961,770359.856344711 89756.4968754577,770368.362336127 89748.2603852724,770363.693141733 89742.7199909497,770361.957143824 89740.5809931466,770369.873135834 89732.9590022323,770440.494164735 89662.7088857546,770469.361935782 89632.7611212474,770507.486097419 89594.6548665325,770520.040084192 89588.7718741157,770585.413618378 89523.7562514049))","10868"
"MULTILINESTRING ((770999.285889739 85820.5183579398,770992.711196446 85826.15255118,771001.837486019 85831.2486463707,770975.736307331 85915.0890519913,770948.426333464 85958.4430019918,770935.823645715 85976.2490813354,770928.356552559 85991.6193638008,770907.73367192 86028.6715213025,770795.802492976 86045.307493332,770799.025788483 86056.4831813294,770762.26462707 86075.490157259,770745.327544994 86082.5649480186,770685.620007003 86121.1431004513,770682.162610231 86127.5578931018,770658.423833274 86161.5017537417,770642.032748475 86193.131617561,770637.014553152 86202.540706785,770637.446850293 86230.0816765533,770633.096555006 86230.6354755674,770607.231577879 86293.3426044074))","10869"
"MULTILINESTRING ((768623.658992999 89237.702492376,768616.871401607 89224.5312062741,768606.843812236 89228.6237008857,768603.948915207 89230.9402980781))","10870"
"MULTILINESTRING ((763010.059775573 90160.3379795213,763009.390776168 90161.8862777523,763008.387777158 90163.2131762004,763008.498676968 90163.9876753542,763007.718477726 90165.0934740635,763003.9222804 90182.1274549155,762999.685684318 90190.5324452613,762994.554688692 90204.9107289285,762992.439291077 90204.2457294758,762992.328091221 90204.0244297102))","10871"
"MULTILINESTRING ((772762.2740308 81490.3309623269,772761.895031213 81490.3439622808,772752.493040721 81499.4749514751,772741.311951888 81511.9800368167,772739.560953642 81513.8850345812,772731.132963422 81507.0710413482,772728.363966189 81510.1780377081,772715.531280983 81500.9247467832))","10872"
"MULTILINESTRING ((774851.976539987 79200.1059471488,774826.57456601 79220.5581226414,774819.447674583 79210.9287326018))","10875"
"MULTILINESTRING ((761517.137794133 90435.0298442933,761514.212792608 90488.78928461,761521.190480093 90543.5562246889,761521.300479658 90547.0890207934,761520.631479446 90557.8260088653,761521.291978398 90561.4706048954,761522.625976793 90563.0198033016))","10884"
"MULTILINESTRING ((762553.227455663 90414.6173583241,762555.790453109 90411.6319618503,762559.131949531 90410.5277633652,762562.584245772 90410.0872641555,762592.430713274 90406.2329710512,762595.549809998 90404.4647732791,762618.287188021 90370.0738132792,762683.005719678 90337.6988547574,762688.921115184 90314.9135804469,762691.25971263 90314.6936808974,762694.943309896 90299.7614977178,762657.605262776 90165.9943421817,762636.382293126 90086.5533280618,762629.826302487 90062.2120543704,762632.616700372 90051.3724665912,762632.50610061 90050.0448680471))","10885"
